ID,application_date,generic_score,generic_score2,generic_score3,generic_score4,income_trend_score,indebtedness_score,loan_amount,loan_term,aggregator_group,age,region,social_accounts,social_score,job_sector,associate_flag,mortgage_flag,num_searches,num_accounts_closed,num_transactions,num_pi_records,num_months_pi_recorded,num_defaults,num_months_since_last_default,num_settled_good,num_settled_good_l6m,num_delinquents,num_of_revolving_accounts,outcome
48264,2021-04,1012,634,1068,-1.3,0.61,5,13000,30,Best Loans Warehouse,36,West Midlands,1,39,9.0,0,0,0,0,89.0,0,0,0,0,2,1,0,1,0
47666,2021-11,910,639,1426,-1.17,0.07,6,2500,24,Best Loans Warehouse,39,Scotland,1,35,2.0,0,0,-2,5,38.0,0,0,0,0,1,0,0,2,0
18704,2020-05,846,644,850,1.09,-0.27,8,3000,12,Best Loans Warehouse,25,West Midlands,3,51,3.0,0,0,-2,5,15.0,0,0,0,0,9,0,0,1,1
27377,2021-11,957,663,647,1.23,0.32,8,3500,36,Best Loans Warehouse,52,North West,6,87,8.0,1,1,-2,3,10.0,0,0,0,0,2,1,0,1,0
28357,2021-12,1090,564,792,-1.4,1.02,2,3000,30,Best Loans Warehouse,60,East Midlands,1,25,2.0,0,0,-2,5,97.0,0,0,0,0,6,1,0,2,0
48534,2021-01,1120,759,798,-1.44,1.18,4,13000,60,Best Loans Warehouse,40,North West,6,104,2.0,1,1,0,3,,0,0,0,0,9,9,0,1,0
24891,2021-04,999,849,439,1.29,0.54,2,9500,48,Loan Saving Expert,36,London,5,75,9.0,1,0,0,0,,0,0,0,0,9,2,0,1,0
49742,2020-01,899,887,805,1.16,0.01,8,4000,12,Loan Saving Expert,23,North East,1,29,7.0,0,0,0,6,48.0,0,0,0,0,1,1,0,1,0
24874,2021-10,560,967,86,0.72,-1.79,50,5000,24,Best Loans Warehouse,39,East of England,0,13,6.0,0,0,0,6,6.0,0,0,0,0,4,1,0,4,0
19543,2021-05,337,738,161,-0.43,-2.97,79,10000,24,Best Loans Warehouse,32,East Midlands,5,107,1.0,1,1,-2,1,58.0,0,0,0,0,5,1,1,4,1
30929,2020-05,1077,772,619,1.39,0.95,1,7000,60,Best Loans Warehouse,28,South East,5,79,8.0,1,1,0,3,57.0,0,0,0,0,5,1,0,0,0
34143,2020-01,674,888,396,0.87,-1.19,26,5000,24,Best Loans Warehouse,29,South West,2,46,9.0,0,0,-2,1,,0,0,0,0,9,2,0,3,0
36808,2020-09,911,765,569,-1.17,0.07,8,10000,36,Best Loans Warehouse,49,North West,1,25,2.0,0,1,-2,6,6.0,0,0,0,0,9,3,0,3,0
51375,2020-03,1037,615,1597,-1.33,0.74,4,8000,60,Loan Saving Expert,26,East of England,5,87,3.0,1,1,-2,1,47.0,0,0,0,0,9,6,0,3,0
18862,2020-08,705,1039,543,-0.91,-1.02,12,5500,60,Loan Saving Expert,35,Yorkshire and The Humber,6,110,7.0,0,0,0,6,46.0,0,0,0,0,9,4,0,3,1
33575,2020-07,884,653,1432,1.14,-0.07,10,3500,24,Best Loans Warehouse,25,South West,5,76,6.0,1,0,0,5,,0,0,0,0,5,1,0,2,1
14666,2021-03,1049,926,1355,1.35,0.8,0,6000,24,Best Loans Warehouse,32,South West,6,79,2.0,1,1,-2,2,12.0,0,0,0,0,1,0,0,2,0
44474,2020-09,841,784,1007,-1.08,-0.3,2,5000,36,Best Loans Warehouse,49,North East,1,20,6.0,1,0,-2,2,11.0,1,46,0,0,2,0,0,0,0
56325,2021-07,904,790,516,1.16,0.03,12,10000,36,Best Loans Warehouse,43,West Midlands,6,104,2.0,1,1,0,6,94.0,0,0,0,0,9,5,0,1,0
13900,2021-04,1179,615,783,1.52,1.49,0,10000,24,Best Loans Warehouse,36,South West,1,20,4.0,0,1,-2,5,25.0,0,0,0,0,9,3,0,2,0
46112,2021-07,1188,545,868,1.53,1.54,1,16000,60,Best Loans Warehouse,27,North West,3,65,2.0,1,0,-2,1,37.0,0,0,0,0,9,3,0,1,0
55206,2020-06,952,562,1504,-1.23,0.29,4,12500,36,Other,32,London,2,42,2.0,0,0,-2,0,83.0,0,0,0,0,3,0,0,0,0
33560,2021-02,857,860,523,-1.1,-0.22,16,14000,48,Best Loans Warehouse,33,Yorkshire and The Humber,1,26,3.0,1,0,-2,3,33.0,1,62,1,68,9,3,1,0,0
28261,2021-04,792,612,588,1.02,-0.56,8,8000,48,Best Loans Warehouse,40,South West,6,82,2.0,1,1,1,2,91.0,0,0,0,0,9,2,0,2,0
44045,2021-01,464,1396,882,0.6,-2.3,26,2000,12,Best Loans Warehouse,29,East Midlands,0,12,8.0,0,0,0,2,86.0,0,0,0,0,9,5,0,0,0
41735,2020-09,1029,942,585,1.32,0.7,2,3000,48,Loan Saving Expert,34,Yorkshire and The Humber,3,69,4.0,0,0,0,4,76.0,0,0,0,0,9,4,0,1,0
43661,2020-09,1083,1124,1445,1.39,0.98,1,20000,48,Best Loans Warehouse,29,North West,1,39,2.0,0,0,-2,0,57.0,0,0,0,0,6,1,0,0,0
51108,2021-01,839,574,1261,-1.08,-0.31,12,1500,18,Best Loans Warehouse,26,London,2,44,3.0,0,0,-2,1,89.0,0,0,0,0,4,2,0,3,0
56684,2021-01,956,618,844,-1.23,0.31,4,5000,60,Get Loans Marketplace,24,Yorkshire and The Humber,5,85,,0,0,-2,0,,0,0,0,0,5,1,0,0,1
48836,2021-06,818,764,1416,1.05,-0.42,8,2000,18,Best Loans Warehouse,59,East of England,1,39,6.0,0,0,0,6,90.0,1,56,1,50,2,1,1,3,0
50792,2020-12,658,753,390,0.85,-1.27,30,5000,36,Best Loans Warehouse,34,East Midlands,1,26,2.0,0,0,0,4,88.0,1,22,2,33,3,1,2,1,1
17904,2020-08,1248,984,1234,1.61,1.86,1,10000,36,Best Loans Warehouse,36,Wales,6,115,2.0,1,1,-2,1,68.0,0,0,0,0,3,1,0,5,0
30972,2021-03,1223,503,1409,-1.57,1.73,1,9000,36,Best Loans Warehouse,53,East of England,1,23,2.0,1,1,-2,6,73.0,0,0,0,0,9,4,0,5,0
46222,2020-11,803,976,1197,1.03,-0.5,6,5000,36,Loan Saving Expert,28,East of England,5,63,5.0,0,0,0,6,50.0,0,0,0,0,6,2,0,1,0
13728,2020-12,789,972,625,1.02,-0.58,16,3000,36,Best Loans Warehouse,26,Yorkshire and The Humber,4,57,7.0,1,1,-2,0,96.0,0,0,0,0,2,0,0,2,0
44991,2020-08,900,635,766,-1.16,0.01,2,2000,24,Best Loans Warehouse,33,South West,3,42,5.0,1,1,-2,3,44.0,0,0,1,57,6,1,2,1,0
48479,2021-12,630,737,808,-0.81,-1.42,16,2000,12,Best Loans Warehouse,25,North West,6,102,3.0,0,0,-2,4,21.0,0,0,0,0,9,5,0,-2,0
33445,2021-01,889,630,391,1.14,-0.05,6,6000,48,Best Loans Warehouse,35,Wales,0,13,3.0,0,1,-2,0,79.0,0,0,0,0,0,0,0,3,0
15347,2020-06,950,725,378,-1.22,0.28,4,9000,60,Other,37,North East,5,111,,1,1,-2,2,60.0,0,0,0,0,9,5,0,2,0
44818,2021-06,1019,1140,1065,-1.31,0.64,2,3500,36,Best Loans Warehouse,57,North West,5,88,1.0,0,0,-2,1,60.0,0,0,0,0,3,2,0,1,0
46116,2020-07,1264,540,1544,1.63,1.94,0,9000,48,Best Loans Warehouse,38,North East,2,55,1.0,1,1,-2,4,32.0,0,0,0,0,8,3,0,1,0
40475,2020-11,1119,530,521,-1.44,1.17,-2,2000,30,Best Loans Warehouse,29,North West,1,39,3.0,1,0,-2,0,1.0,0,0,0,0,2,1,0,0,1
26865,2020-06,826,1143,1350,-1.06,-0.38,12,7000,24,Best Loans Warehouse,28,Yorkshire and The Humber,6,115,3.0,1,0,-2,6,81.0,0,0,1,56,9,2,1,2,0
20742,2021-03,900,545,788,-1.16,0.01,6,10000,48,Loan Saving Expert,40,South West,2,37,,0,0,1,2,66.0,0,0,1,50,9,4,1,2,0
54065,2020-12,1045,836,1173,-1.34,0.78,1,5000,60,Best Loans Warehouse,31,West Midlands,0,17,8.0,1,0,0,0,91.0,0,0,0,0,1,1,0,1,0
42963,2020-12,839,681,971,1.08,-0.31,8,5000,60,Best Loans Warehouse,30,Scotland,2,38,2.0,1,1,-2,0,12.0,0,0,0,0,9,3,1,3,0
25474,2020-06,864,574,836,1.11,-0.18,8,3000,24,Loan Saving Expert,37,London,3,71,4.0,0,0,-2,4,81.0,0,0,0,0,9,2,0,2,0
53256,2021-05,647,693,257,-0.83,-1.33,26,18000,60,Best Loans Warehouse,29,East of England,0,15,2.0,1,1,2,6,28.0,0,0,0,0,9,7,0,1,0
50683,2021-05,1035,776,459,1.33,0.73,-2,8000,36,Best Loans Warehouse,31,London,2,51,2.0,1,0,-2,0,30.0,0,0,0,0,2,0,0,0,0
44415,2020-10,1054,541,744,1.36,0.83,1,5000,60,Best Loans Warehouse,49,East Midlands,6,127,9.0,0,0,-2,6,44.0,0,0,0,0,4,1,0,0,0
44057,2021-06,736,750,1090,-0.95,-0.86,12,4000,24,Other,36,Yorkshire and The Humber,1,35,,1,1,0,3,49.0,0,0,0,0,9,4,0,1,0
52505,2021-12,865,1453,493,1.11,-0.17,3,2000,60,Best Loans Warehouse,33,South West,2,49,5.0,0,0,0,6,24.0,0,0,1,55,6,0,1,0,0
52015,2020-11,1064,668,1480,1.37,0.88,2,5000,60,Best Loans Warehouse,49,South West,2,39,9.0,0,1,-2,6,44.0,0,0,0,0,9,3,0,1,0
18645,2020-03,985,517,687,1.27,0.46,3,15000,48,Best Loans Warehouse,43,South East,6,122,5.0,1,0,0,5,84.0,0,0,0,0,3,0,0,0,0
29415,2020-08,745,512,257,-0.96,-0.81,16,10000,18,Best Loans Warehouse,27,North West,1,38,6.0,0,0,-2,1,1.0,0,0,0,0,7,0,0,2,0
36101,2021-10,900,826,612,1.16,0.01,4,6500,48,Loan Saving Expert,30,South East,4,84,4.0,1,0,-2,2,78.0,0,0,2,47,9,7,2,0,0
30976,2021-04,846,744,510,1.09,-0.27,10,5000,48,Best Loans Warehouse,40,South East,1,22,3.0,0,0,-2,0,,0,0,3,41,6,2,3,2,0
39343,2020-01,1132,653,684,1.46,1.24,2,16000,60,Best Loans Warehouse,22,South East,4,86,3.0,1,1,-2,5,92.0,0,0,0,0,7,2,0,0,0
51262,2020-12,665,564,1153,-0.86,-1.23,16,5000,60,Other,34,Scotland,4,64,3.0,0,1,1,3,47.0,0,0,0,0,9,1,0,4,1
53654,2021-10,1010,633,1476,1.3,0.6,1,6000,60,Other,48,North East,4,54,,0,0,-2,4,97.0,0,0,0,0,4,0,0,2,0
33094,2021-12,783,1295,1351,-1.01,-0.61,12,5000,36,Loan Saving Expert,31,North East,4,67,1.0,0,1,-2,6,20.0,0,0,0,0,9,1,0,1,0
40784,2021-06,900,622,606,1.16,0.01,4,11000,60,Best Loans Warehouse,26,Yorkshire and The Humber,2,31,2.0,1,0,-2,3,1.0,0,0,1,50,3,0,1,0,0
45654,2021-03,671,654,543,0.86,-1.2,12,10000,60,Best Loans Warehouse,47,East of England,0,15,6.0,0,0,0,2,96.0,0,0,0,0,9,2,0,2,0
25703,2020-04,903,984,921,-1.16,0.03,4,3000,36,Get Loans Marketplace,60,North West,6,118,,1,1,1,6,70.0,0,0,0,0,9,2,0,0,0
21051,2021-03,1138,545,1732,1.46,1.28,3,3500,48,Loan Saving Expert,57,East of England,0,14,3.0,1,1,-2,1,51.0,0,0,0,0,9,1,0,1,0
26759,2021-01,697,699,439,-0.9,-1.06,10,10000,24,Best Loans Warehouse,23,East of England,3,43,6.0,0,0,-2,6,,0,0,0,0,3,0,0,2,1
29530,2021-01,653,734,491,0.84,-1.3,16,8000,60,Best Loans Warehouse,53,Scotland,6,70,2.0,1,1,-2,1,71.0,0,0,0,0,8,2,0,2,0
23852,2021-08,749,939,1009,-0.96,-0.79,12,14500,60,Get Loans Marketplace,44,East Midlands,1,24,,1,0,0,2,81.0,0,0,1,71,9,1,4,5,0
45422,2020-03,747,923,551,0.96,-0.8,26,15000,60,Best Loans Warehouse,50,South East,1,36,1.0,1,0,-2,5,35.0,0,0,0,0,8,2,0,9,0
49796,2021-10,843,955,491,-1.08,-0.29,12,2000,24,Best Loans Warehouse,35,East Midlands,0,10,1.0,1,1,0,1,89.0,0,0,0,0,3,1,0,2,0
47393,2021-01,729,634,257,0.94,-0.89,16,2000,12,Best Loans Warehouse,28,West Midlands,3,74,3.0,0,0,0,5,50.0,0,0,0,0,9,1,0,2,0
51243,2021-06,892,558,778,1.15,-0.03,4,5000,24,Best Loans Warehouse,32,North West,3,41,6.0,0,0,-2,5,31.0,0,0,0,0,6,1,0,2,0
29871,2021-04,900,830,750,1.16,0.01,12,7000,36,Best Loans Warehouse,52,North West,1,34,6.0,0,0,-2,2,85.0,0,0,1,66,9,3,1,0,0
34212,2020-11,851,689,1179,-1.1,-0.25,4,10000,48,Best Loans Warehouse,32,North West,1,39,5.0,0,0,-2,1,44.0,0,0,0,0,9,1,1,2,0
20527,2021-06,974,737,958,1.25,0.41,-2,5000,12,Best Loans Warehouse,31,South West,6,71,9.0,0,0,-2,2,98.0,0,0,0,0,0,0,0,0,0
56022,2020-09,1278,588,998,-1.64,2.02,1,14000,60,Other,49,East Midlands,4,88,,1,1,-2,5,38.0,0,0,0,0,3,0,0,0,1
24492,2020-11,769,669,603,-0.99,-0.68,16,5000,60,Other,41,Scotland,5,99,3.0,1,0,0,2,20.0,0,0,0,0,9,0,0,1,0
41871,2021-01,598,614,546,0.77,-1.59,30,5000,48,Other,28,North West,6,118,,1,0,0,2,,0,0,0,0,5,0,0,2,0
24379,2020-09,780,933,926,-1.0,-0.62,16,8000,48,Best Loans Warehouse,45,East Midlands,5,75,1.0,0,0,-2,4,13.0,0,0,0,0,1,0,0,1,0
52295,2021-06,633,975,757,-0.81,-1.4,26,2000,12,Loan Saving Expert,31,Yorkshire and The Humber,5,100,5.0,0,0,0,0,24.0,0,0,1,47,0,0,1,0,0
15234,2021-06,1026,657,1558,-1.32,0.68,8,13000,36,Best Loans Warehouse,30,South East,2,53,2.0,1,1,0,4,13.0,0,0,0,0,9,1,0,1,0
21340,2021-03,900,769,326,-1.16,0.01,2,8000,48,Other,57,Wales,1,37,6.0,0,1,-2,3,1.0,0,0,1,46,3,0,1,2,0
47141,2021-04,1023,631,1499,1.32,0.67,4,8000,48,Best Loans Warehouse,36,London,0,14,3.0,0,0,0,1,28.0,0,0,0,0,9,1,0,2,0
27644,2021-01,815,720,391,1.05,-0.44,26,7500,36,Best Loans Warehouse,44,South West,1,24,1.0,1,0,-2,3,5.0,0,0,2,68,9,6,2,0,0
50536,2020-07,609,656,89,0.78,-1.53,46,5000,36,Best Loans Warehouse,52,South East,3,43,9.0,1,0,-2,5,59.0,0,0,0,0,3,0,0,3,0
54908,2021-06,700,639,634,0.9,-1.05,26,12000,36,Best Loans Warehouse,54,Scotland,0,17,2.0,1,1,-2,5,2.0,0,0,0,0,9,2,0,7,0
38918,2021-02,680,723,344,0.88,-1.15,26,5000,24,Best Loans Warehouse,30,South East,2,59,6.0,0,0,-2,0,,0,0,1,56,1,0,1,1,1
54902,2020-03,1029,740,439,-1.32,0.7,4,3000,12,Best Loans Warehouse,56,South East,1,25,4.0,1,1,-2,4,46.0,0,0,0,0,7,0,0,3,0
35559,2020-01,697,952,579,0.9,-1.06,26,2000,24,Loan Saving Expert,27,South West,5,60,4.0,0,0,0,0,40.0,0,0,0,0,9,9,0,1,0
41397,2020-08,806,535,528,1.04,-0.49,4,1500,18,Best Loans Warehouse,25,Yorkshire and The Humber,2,36,4.0,0,0,0,6,43.0,0,0,0,0,4,2,1,2,0
37231,2021-01,784,672,1218,1.01,-0.6,12,13000,60,Best Loans Warehouse,49,London,1,32,2.0,1,0,-2,2,52.0,0,0,0,0,9,1,0,6,0
45268,2020-05,877,743,1077,-1.13,-0.11,6,25000,60,Best Loans Warehouse,33,Yorkshire and The Humber,3,67,8.0,1,1,0,5,,0,0,0,0,9,2,0,0,0
15317,2021-07,935,668,503,1.2,0.2,3,10000,60,Loan Saving Expert,30,South West,6,92,,0,0,0,5,25.0,0,0,0,0,0,0,0,0,0
27923,2021-04,900,1032,308,-1.16,0.01,3,10000,60,Best Loans Warehouse,39,North West,2,55,4.0,0,0,-2,6,89.0,0,0,0,0,5,0,0,3,1
30230,2021-06,900,826,574,1.16,0.01,6,8000,30,Best Loans Warehouse,60,Yorkshire and The Humber,5,86,4.0,1,0,-2,4,68.0,0,0,0,0,9,4,1,2,0
14138,2020-01,643,557,343,0.83,-1.35,4,5000,24,Best Loans Warehouse,37,South East,5,64,9.0,0,0,-2,4,,3,38,0,0,6,2,0,2,1
45798,2020-05,1115,898,1329,-1.44,1.15,0,6000,48,Best Loans Warehouse,38,South West,0,18,2.0,1,1,-2,2,0.0,0,0,0,0,4,0,0,2,0
51653,2021-12,728,856,576,0.94,-0.9,19,4500,24,Best Loans Warehouse,30,West Midlands,3,78,3.0,1,0,-2,2,73.0,0,0,0,0,9,2,0,0,0
30260,2021-06,760,966,1318,-0.98,-0.73,12,4500,48,Best Loans Warehouse,59,East of England,4,51,6.0,0,0,0,0,45.0,0,0,1,63,9,1,1,3,0
41806,2021-11,1203,580,959,1.55,1.62,0,8000,60,Other,38,South East,6,133,1.0,0,0,-2,1,13.0,0,0,0,0,4,0,0,0,1
52239,2021-10,765,944,1271,0.98,-0.7,26,2000,36,Best Loans Warehouse,36,Scotland,6,110,6.0,1,0,-2,6,11.0,0,0,0,0,5,2,0,3,0
54740,2021-08,653,833,1243,-0.84,-1.3,30,18000,60,Best Loans Warehouse,49,Yorkshire and The Humber,1,27,3.0,0,0,-2,4,46.0,0,0,0,0,4,3,0,6,0
42348,2021-07,926,832,592,-1.19,0.15,8,2000,36,Best Loans Warehouse,27,South East,0,18,9.0,0,0,-2,4,12.0,0,0,0,0,2,0,0,1,0
49687,2020-03,680,744,696,0.88,-1.15,26,5300,36,Best Loans Warehouse,40,South East,0,19,5.0,1,0,-2,5,,0,0,3,39,7,0,3,3,0
25554,2021-10,822,876,1294,1.06,-0.4,16,5000,36,Best Loans Warehouse,36,Yorkshire and The Humber,4,72,9.0,0,0,-2,6,12.0,0,0,1,48,2,0,1,-2,1
24565,2021-10,1079,1040,1057,1.39,0.96,1,14000,60,Best Loans Warehouse,44,North West,6,124,2.0,0,0,-2,4,29.0,0,0,0,0,0,0,0,1,0
18588,2021-05,1270,805,1004,1.63,1.98,1,11000,60,Best Loans Warehouse,43,West Midlands,0,19,3.0,1,1,-2,0,23.0,0,0,0,0,9,5,0,1,0
52729,2021-03,852,725,938,1.1,-0.24,12,5000,60,Best Loans Warehouse,25,Yorkshire and The Humber,4,83,2.0,0,0,0,0,98.0,0,0,0,0,5,3,0,0,0
49641,2021-03,826,759,1218,1.06,-0.38,19,7000,36,Best Loans Warehouse,60,South East,3,75,9.0,0,0,-2,0,9.0,0,0,0,0,3,0,1,2,0
31994,2020-03,914,967,602,-1.18,0.09,8,2000,24,Best Loans Warehouse,28,North West,6,138,3.0,1,0,-2,5,68.0,0,0,0,0,8,2,0,2,0
32808,2021-07,880,554,1454,1.13,-0.09,4,3000,60,Loan Saving Expert,52,Yorkshire and The Humber,6,120,2.0,1,1,0,5,54.0,0,0,0,0,4,2,0,2,0
28272,2020-06,891,730,1203,1.15,-0.04,-3,10000,36,Best Loans Warehouse,40,South West,1,37,8.0,0,0,-2,2,10.0,3,36,1,37,2,0,1,0,0
40389,2021-12,915,693,907,1.18,0.09,10,10000,60,Other,37,West Midlands,5,86,6.0,0,0,-2,3,2.0,0,0,0,0,2,1,0,1,1
56179,2020-08,718,635,1272,0.92,-0.95,16,6000,12,Best Loans Warehouse,27,East of England,5,99,1.0,0,0,0,6,40.0,0,0,1,58,5,1,1,1,0
33167,2020-08,726,662,646,-0.93,-0.91,26,10000,48,Best Loans Warehouse,39,West Midlands,6,107,3.0,1,1,-2,5,97.0,0,0,0,0,8,3,0,4,0
34907,2021-04,964,1043,608,-1.24,0.35,6,10000,48,Best Loans Warehouse,41,East Midlands,0,10,6.0,0,0,-2,2,32.0,0,0,0,0,9,8,0,1,0
53082,2021-11,1103,727,1687,1.42,1.09,4,15000,60,Loan Saving Expert,35,Wales,5,64,1.0,1,0,0,0,86.0,0,0,0,0,9,4,0,2,0
21534,2020-12,900,730,1080,1.16,0.01,4,7000,48,Best Loans Warehouse,57,East Midlands,5,77,2.0,1,1,-2,6,,0,0,1,66,7,0,2,3,0
32559,2020-03,884,903,1056,1.14,-0.07,6,5000,18,Best Loans Warehouse,26,North East,2,41,6.0,0,0,-2,6,45.0,0,0,0,0,3,2,0,2,1
35631,2021-01,685,1043,729,-0.88,-1.13,12,8000,30,Best Loans Warehouse,26,East of England,1,38,7.0,0,0,-2,6,13.0,0,0,0,0,5,3,0,2,1
35814,2020-02,678,627,506,0.87,-1.16,26,1500,48,Best Loans Warehouse,34,South East,3,71,2.0,0,0,-2,0,75.0,0,0,0,0,9,3,0,1,0
21458,2020-10,1080,626,1212,1.39,0.97,1,1500,60,Other,54,South West,5,73,8.0,1,1,-2,3,16.0,0,0,0,0,2,0,0,1,0
35313,2020-08,900,488,462,-1.16,0.01,0,25000,60,Best Loans Warehouse,39,North East,2,50,1.0,1,1,-2,5,72.0,0,0,0,0,9,2,0,0,0
23396,2021-01,512,511,62,-0.66,-2.05,76,4000,18,Best Loans Warehouse,52,Wales,4,50,6.0,1,1,-2,5,,1,64,2,8,1,0,2,4,0
28414,2021-11,946,780,1350,1.22,0.26,3,7000,60,Best Loans Warehouse,42,West Midlands,1,21,9.0,1,1,-2,1,18.0,0,0,0,0,9,1,0,5,0
41643,2020-07,922,506,1278,-1.19,0.13,3,5000,60,Other,37,Yorkshire and The Humber,6,139,2.0,1,1,-2,6,81.0,0,0,0,0,9,3,0,1,0
27979,2020-10,528,743,660,0.68,-1.96,40,4000,36,Best Loans Warehouse,36,South East,1,37,7.0,1,0,0,4,40.0,1,47,2,26,9,2,2,1,1
39705,2021-07,1052,640,980,1.35,0.82,4,9000,24,Best Loans Warehouse,21,London,6,129,2.0,0,0,-2,0,,0,0,0,0,3,3,0,1,0
17892,2021-11,783,583,709,-1.01,-0.61,4,4800,60,Loan Saving Expert,28,East of England,2,41,3.0,1,0,-2,5,30.0,1,37,0,0,3,2,0,2,0
54162,2020-08,1078,752,696,-1.39,0.96,4,5000,60,Best Loans Warehouse,41,North West,3,64,6.0,0,1,-2,3,,0,0,0,0,9,2,0,3,0
23917,2021-09,1120,859,1132,-1.44,1.18,1,6000,36,Best Loans Warehouse,39,East of England,1,27,9.0,1,0,-2,2,21.0,0,0,0,0,8,1,0,1,0
45532,2021-07,1153,787,951,1.48,1.35,1,5000,48,Best Loans Warehouse,41,Wales,5,88,1.0,1,1,0,1,6.0,0,0,0,0,9,1,0,0,0
50356,2021-07,727,580,577,0.94,-0.91,19,4000,24,Best Loans Warehouse,34,East Midlands,3,51,2.0,0,0,-2,4,,1,27,1,27,0,0,1,2,0
47757,2020-04,708,601,476,0.91,-1.01,26,2000,24,Best Loans Warehouse,24,Yorkshire and The Humber,2,52,5.0,0,0,-2,3,64.0,0,0,1,48,3,2,1,1,0
41941,2021-10,699,558,159,0.9,-1.05,16,1500,24,Other,53,South East,6,138,,1,1,0,1,,0,0,0,0,4,1,0,1,0
27656,2021-12,1006,952,936,-1.29,0.57,4,3000,24,Best Loans Warehouse,48,South East,1,36,3.0,0,0,-2,5,82.0,0,0,0,0,2,1,0,2,0
43671,2021-01,1059,732,1157,1.36,0.86,4,15000,60,Best Loans Warehouse,33,South East,1,22,1.0,1,1,0,6,83.0,0,0,0,0,9,4,0,2,0
13774,2021-03,827,580,1313,-1.06,-0.37,12,5000,60,Best Loans Warehouse,24,Yorkshire and The Humber,6,95,5.0,0,1,-2,0,39.0,0,0,0,0,5,2,0,0,0
54831,2021-03,922,757,1234,-1.19,0.13,6,4000,48,Best Loans Warehouse,30,North East,2,55,2.0,0,0,0,2,93.0,0,0,0,0,6,1,0,0,0
46924,2020-04,765,639,329,-0.98,-0.7,12,6000,48,Other,49,South West,3,40,5.0,1,0,-2,2,15.0,0,0,0,0,9,3,0,3,1
47913,2020-05,1009,592,1181,-1.3,0.59,6,6000,60,Best Loans Warehouse,36,South East,6,128,5.0,0,0,-2,4,98.0,0,0,0,0,9,3,0,2,0
27070,2021-03,911,729,1481,1.17,0.07,8,8000,48,Best Loans Warehouse,26,West Midlands,6,98,7.0,1,1,-2,6,36.0,0,0,0,0,2,0,0,3,0
44659,2020-06,766,636,702,0.99,-0.7,26,5000,36,Best Loans Warehouse,30,South East,1,25,2.0,1,0,-2,3,33.0,0,0,1,41,5,2,1,2,0
53391,2021-10,923,814,1013,1.19,0.13,3,3000,24,Other,44,East of England,4,55,,1,0,0,1,67.0,0,0,0,0,6,0,0,2,0
23823,2020-03,693,905,821,-0.89,-1.09,30,3500,36,Best Loans Warehouse,58,East of England,6,99,2.0,0,0,0,4,62.0,0,0,1,36,2,0,1,3,0
44864,2021-02,900,713,326,-1.16,0.01,1,4000,48,Other,58,North West,6,130,9.0,0,0,-2,6,91.0,0,0,0,0,4,2,1,4,0
39415,2021-03,851,499,521,1.1,-0.25,12,10000,60,Other,41,North West,3,41,2.0,1,1,0,1,56.0,0,0,0,0,9,1,0,0,0
32314,2021-01,930,1047,936,1.2,0.17,4,3000,30,Best Loans Warehouse,29,North West,4,68,3.0,0,0,0,1,13.0,0,0,0,0,4,1,0,2,0
20650,2020-05,883,511,1075,1.14,-0.08,8,8000,48,Best Loans Warehouse,39,South East,3,45,3.0,1,1,-2,3,19.0,0,0,0,0,9,6,0,1,0
46549,2020-07,600,946,156,0.77,-1.58,26,5000,60,Best Loans Warehouse,38,East Midlands,5,94,1.0,0,0,-2,3,48.0,0,0,0,0,4,2,0,2,0
15564,2021-05,941,590,823,-1.21,0.23,4,11000,48,Best Loans Warehouse,47,North West,6,108,4.0,1,0,-2,2,91.0,0,0,0,0,4,3,0,2,0
36206,2020-05,1021,711,1169,-1.31,0.65,1,3000,18,Other,42,East Midlands,6,123,2.0,0,0,-2,1,56.0,0,0,0,0,9,1,0,3,0
31819,2021-12,813,578,1189,-1.05,-0.45,8,2200,60,Best Loans Warehouse,23,South West,5,93,5.0,1,1,2,5,48.0,0,0,0,0,9,2,0,0,0
41330,2020-01,574,1087,724,-0.74,-1.72,46,1500,12,Loan Saving Expert,21,South East,5,98,9.0,0,0,-2,4,,0,0,0,0,5,3,0,0,1
51532,2020-02,1143,779,1153,1.47,1.3,3,7500,60,Other,39,North West,0,16,3.0,0,0,-2,7,,0,0,0,0,9,1,0,0,1
45602,2020-04,805,804,953,-1.04,-0.49,12,12000,60,Best Loans Warehouse,40,North West,5,61,2.0,0,0,-2,5,75.0,0,0,0,0,9,1,0,9,0
21209,2020-04,867,969,1449,-1.12,-0.16,12,20000,60,Best Loans Warehouse,33,North West,6,97,2.0,0,1,-2,3,52.0,0,0,0,0,3,2,0,2,0
45753,2020-05,1166,595,648,-1.5,1.42,1,20000,60,Best Loans Warehouse,60,South East,2,44,8.0,0,0,-2,6,25.0,0,0,0,0,8,3,0,2,0
52978,2021-07,582,557,1036,-0.75,-1.67,46,2000,18,Best Loans Warehouse,51,Wales,5,73,6.0,0,0,-2,1,,0,0,0,0,1,1,0,7,1
53785,2020-09,855,757,1287,1.1,-0.23,8,6500,60,Best Loans Warehouse,26,North West,6,112,2.0,0,0,0,3,,0,0,0,0,1,0,0,0,1
31913,2020-01,1048,782,752,1.35,0.8,2,3000,18,Best Loans Warehouse,22,South East,6,78,9.0,1,0,-2,0,61.0,0,0,0,0,1,0,0,0,0
