ID,application_date,generic_score,generic_score2,generic_score3,generic_score4,income_trend_score,indebtedness_score,loan_amount,loan_term,aggregator_group,age,region,social_accounts,social_score,job_sector,associate_flag,mortgage_flag,num_searches,num_accounts_closed,num_transactions,num_pi_records,num_months_pi_recorded,num_defaults,num_months_since_last_default,num_settled_good,num_settled_good_l6m,num_delinquents,num_of_revolving_accounts
62428,2020-04,806,725,752,1.04,-0.49,40,7000,48,Best Loans Warehouse,45,Scotland,6,118,3.0,0,1,-2,4,90.0,0,0,1,21,7,1,1,3
61229,2020-06,714,695,708,0.92,-0.97,19,5000,48,Best Loans Warehouse,35,South West,1,33,3.0,1,0,0,2,,0,0,1,23,5,0,1,1
61178,2021-08,900,519,416,1.16,0.01,4,9500,60,Best Loans Warehouse,32,North West,0,15,3.0,1,1,-2,2,30.0,0,0,2,62,9,3,2,1
61189,2020-10,820,599,444,1.06,-0.41,16,2000,24,Best Loans Warehouse,34,West Midlands,2,30,4.0,1,1,-2,4,50.0,0,0,0,0,9,1,0,5
62265,2021-03,1007,816,1543,1.3,0.58,8,7000,60,Best Loans Warehouse,24,East Midlands,5,84,3.0,1,1,-2,1,12.0,0,0,0,0,0,0,0,0
58649,2020-08,1185,922,1317,-1.53,1.52,2,4000,24,Best Loans Warehouse,54,Yorkshire and The Humber,6,74,2.0,1,1,0,5,50.0,0,0,0,0,9,3,0,1
60783,2020-06,717,551,773,-0.92,-0.96,4,2500,18,Best Loans Warehouse,30,London,3,50,7.0,0,0,-2,2,,2,31,0,0,3,0,0,1
57961,2020-12,845,509,1319,1.09,-0.28,12,20000,60,Best Loans Warehouse,49,London,1,22,2.0,1,1,-2,6,3.0,0,0,0,0,6,1,0,6
59055,2020-05,804,599,556,-1.03,-0.5,26,15000,36,Best Loans Warehouse,51,West Midlands,2,49,3.0,1,0,-2,6,31.0,0,0,0,0,9,4,0,7
58209,2021-07,841,775,573,-1.08,-0.3,8,5000,24,Loan Saving Expert,48,South West,5,77,8.0,0,0,0,2,7.0,0,0,0,0,9,6,0,1
58828,2021-09,666,741,456,0.86,-1.23,40,3000,24,Best Loans Warehouse,27,South West,3,63,1.0,0,0,-2,0,11.0,0,0,1,31,5,2,1,0
61296,2020-01,1040,833,1370,1.34,0.76,8,5000,48,Best Loans Warehouse,24,East Midlands,2,45,2.0,0,0,-2,1,3.0,0,0,0,0,3,1,0,1
60278,2021-03,1068,714,542,-1.37,0.9,6,25000,60,Best Loans Warehouse,44,West Midlands,5,70,2.0,0,1,-2,4,46.0,0,0,0,0,9,4,0,2
60324,2021-07,983,841,1525,1.27,0.45,2,8000,60,Other,30,North East,5,93,,1,1,0,6,52.0,0,0,0,0,9,3,0,1
61179,2021-05,972,786,1090,1.25,0.39,4,2500,24,Other,63,East Midlands,4,76,9.0,0,0,-2,6,12.0,0,0,0,0,0,0,0,1
59683,2020-03,600,1095,358,0.77,-1.58,30,10000,60,Loan Saving Expert,34,Yorkshire and The Humber,4,66,8.0,1,1,0,3,64.0,0,0,0,0,9,5,0,6
62114,2021-08,826,497,448,1.06,-0.38,8,5000,24,Best Loans Warehouse,24,South East,6,122,2.0,0,0,0,1,,0,0,0,0,8,3,0,5
61341,2021-07,870,568,1266,1.12,-0.15,10,10000,36,Best Loans Warehouse,52,South West,6,134,1.0,1,0,0,4,41.0,0,0,0,0,9,7,0,1
56968,2020-12,892,754,1132,-1.15,-0.03,8,3000,60,Other,23,South East,6,87,1.0,0,0,-2,1,,0,0,0,0,3,1,0,-2
62166,2020-11,451,543,255,-0.58,-2.37,46,5000,60,Best Loans Warehouse,29,South East,2,33,4.0,0,0,-2,2,20.0,0,0,0,0,8,7,0,5
58503,2021-11,973,618,417,1.25,0.4,6,18000,36,Get Loans Marketplace,47,North West,3,66,,1,1,-2,3,87.0,0,0,0,0,9,5,0,2
56980,2020-03,1067,1155,1487,1.37,0.9,0,20000,60,Best Loans Warehouse,40,Scotland,2,45,2.0,1,1,-2,6,86.0,0,0,0,0,9,5,0,1
60255,2021-11,1159,761,1755,-1.49,1.39,-2,5000,36,Best Loans Warehouse,42,South East,1,26,8.0,0,0,-2,0,,0,0,0,0,2,1,0,0
58201,2020-10,772,671,1176,-0.99,-0.67,8,12000,36,Best Loans Warehouse,41,South West,6,125,1.0,1,0,0,1,,0,0,0,0,8,3,0,4
60468,2020-12,880,696,1136,1.13,-0.09,10,5000,36,Best Loans Warehouse,41,London,2,49,2.0,0,0,-2,1,77.0,0,0,0,0,1,1,0,4
61301,2021-11,736,755,920,0.95,-0.86,16,2500,12,Best Loans Warehouse,24,South East,5,85,3.0,0,0,-2,5,93.0,0,0,0,0,9,3,0,2
61708,2021-07,683,706,583,0.88,-1.14,12,7000,36,Get Loans Marketplace,39,North West,6,85,,1,0,0,4,19.0,1,51,0,0,9,4,0,2
60698,2020-01,1168,804,838,-1.5,1.43,1,6000,36,Best Loans Warehouse,34,Yorkshire and The Humber,4,54,7.0,0,0,-2,3,83.0,0,0,0,0,3,1,0,1
58563,2020-02,900,635,390,1.16,0.01,2,7500,24,Best Loans Warehouse,35,London,6,102,2.0,0,0,-2,1,52.0,1,34,0,0,6,2,0,1
62237,2020-12,796,609,590,1.02,-0.54,8,14000,60,Other,36,South East,3,63,,1,0,-2,4,90.0,0,0,0,0,5,1,0,1
61104,2021-06,758,714,324,0.98,-0.74,10,5000,24,Best Loans Warehouse,47,North West,3,77,2.0,0,0,-2,3,21.0,1,67,0,0,2,0,0,1
59876,2021-09,562,746,64,-0.72,-1.78,26,5000,36,Loan Saving Expert,22,East of England,0,12,2.0,0,0,-2,4,33.0,0,0,0,0,9,3,0,2
56943,2021-04,525,1096,13,-0.68,-1.98,26,15000,60,Other,49,South West,6,85,7.0,0,0,-2,0,47.0,0,0,0,0,3,0,0,6
61587,2021-07,844,613,828,-1.09,-0.28,10,5000,24,Best Loans Warehouse,56,North West,3,43,5.0,0,0,-2,3,2.0,0,0,1,57,1,0,1,2
61395,2020-06,1063,1274,487,1.37,0.88,2,10000,60,Other,45,South East,3,53,2.0,0,1,0,3,27.0,0,0,0,0,9,2,0,2
59592,2021-11,598,667,512,0.77,-1.59,50,1500,30,Best Loans Warehouse,32,Scotland,0,11,9.0,0,0,0,6,18.0,0,0,2,4,9,3,3,1
58615,2020-12,833,629,1327,-1.07,-0.34,6,1600,60,Direct,32,West Midlands,2,30,,0,0,0,3,56.0,0,0,0,0,9,5,0,1
60552,2020-04,383,625,761,0.49,-2.73,46,1500,18,Best Loans Warehouse,48,North West,3,54,2.0,0,0,0,6,53.0,1,40,0,0,9,3,0,4
60071,2021-06,900,542,1000,1.16,0.01,2,1500,24,Best Loans Warehouse,45,South West,0,17,8.0,0,0,-2,0,94.0,0,0,0,0,3,0,1,0
58650,2021-01,1122,661,1616,-1.44,1.19,4,5000,36,Best Loans Warehouse,52,North West,5,108,3.0,0,0,-2,2,30.0,0,0,0,0,9,2,0,0
59813,2020-07,613,643,403,-0.79,-1.51,16,1500,12,Best Loans Warehouse,26,London,2,33,3.0,0,0,-2,2,43.0,0,0,0,0,2,0,0,3
61071,2020-08,804,580,826,-1.03,-0.5,4,10000,36,Best Loans Warehouse,46,West Midlands,2,46,3.0,0,0,-2,1,59.0,0,0,0,0,9,3,1,3
60494,2020-10,1096,1063,842,1.41,1.05,8,5000,36,Best Loans Warehouse,53,West Midlands,6,101,9.0,1,1,-2,1,86.0,0,0,0,0,9,2,0,6
61531,2021-05,1323,576,1583,-1.7,2.26,1,15000,60,Best Loans Warehouse,45,West Midlands,3,61,4.0,1,1,-2,3,18.0,0,0,0,0,9,1,0,2
58696,2021-01,1099,721,1423,-1.41,1.07,2,5000,30,Best Loans Warehouse,34,West Midlands,6,91,3.0,0,0,-2,3,,0,0,0,0,9,1,0,1
58230,2021-06,842,480,1080,-1.08,-0.29,-2,12000,24,Best Loans Warehouse,28,East Midlands,1,25,1.0,0,0,0,6,43.0,0,0,0,0,0,0,0,0
58321,2020-02,900,857,940,1.16,0.01,2,10000,36,Best Loans Warehouse,52,East of England,4,89,1.0,0,0,-2,6,55.0,0,0,1,68,1,1,1,3
59465,2020-11,830,742,670,-1.07,-0.36,12,1500,24,Best Loans Warehouse,46,South East,4,59,5.0,1,1,0,4,55.0,0,0,1,25,4,2,1,2
57626,2021-04,596,987,282,0.77,-1.6,46,5200,36,Best Loans Warehouse,33,London,6,91,7.0,1,0,0,6,44.0,0,0,0,0,1,0,0,6
59423,2021-07,580,926,1084,-0.75,-1.68,19,15000,60,Loan Saving Expert,42,West Midlands,3,42,2.0,1,0,-2,3,13.0,0,0,0,0,9,5,0,4
60732,2020-11,1189,688,1085,1.53,1.55,1,15000,60,Best Loans Warehouse,55,London,0,11,9.0,0,1,-2,4,97.0,0,0,0,0,3,0,0,1
60299,2020-03,1029,551,1141,1.32,0.7,3,20000,60,Loan Saving Expert,34,Scotland,6,121,1.0,1,1,0,2,58.0,0,0,0,0,9,4,0,1
60599,2020-09,857,819,947,1.1,-0.22,12,5000,60,Other,33,North East,5,97,6.0,1,1,0,6,82.0,0,0,0,0,7,1,0,0
57142,2021-05,1312,989,1754,1.69,2.2,2,20000,12,Best Loans Warehouse,46,London,2,31,2.0,1,1,-2,5,54.0,0,0,0,0,2,1,0,1
60892,2021-04,644,700,1120,0.83,-1.35,12,5000,60,Best Loans Warehouse,37,North West,4,61,7.0,1,1,0,1,60.0,1,66,0,0,9,2,0,3
58842,2021-10,652,534,454,-0.84,-1.3,46,3000,30,Best Loans Warehouse,26,North East,6,103,7.0,0,0,-2,1,22.0,2,26,5,39,3,1,6,0
57520,2020-04,852,629,746,-1.1,-0.24,6,10000,48,Best Loans Warehouse,58,South West,6,82,2.0,1,0,0,0,2.0,0,0,0,0,9,0,0,4
59759,2020-04,996,565,630,-1.28,0.52,3,6500,60,Best Loans Warehouse,39,North West,4,90,2.0,1,1,0,0,80.0,0,0,0,0,5,0,0,1
59767,2020-08,1248,612,830,1.61,1.86,0,15000,36,Best Loans Warehouse,36,Scotland,3,45,1.0,1,1,-2,0,,0,0,0,0,8,1,0,2
59669,2020-07,1054,965,1044,-1.36,0.83,4,2500,30,Best Loans Warehouse,37,Yorkshire and The Humber,6,74,3.0,1,0,0,6,55.0,0,0,0,0,2,0,0,0
58044,2020-09,624,628,952,0.8,-1.45,46,1500,24,Best Loans Warehouse,58,Yorkshire and The Humber,2,47,9.0,0,0,-2,6,27.0,0,0,1,71,9,7,1,1
61417,2021-07,886,934,892,-1.14,-0.06,4,6000,36,Other,31,West Midlands,0,11,,0,0,0,4,63.0,0,0,0,0,8,3,0,1
61378,2021-07,876,648,398,-1.13,-0.11,8,20000,60,Other,39,London,5,84,1.0,1,1,-2,2,80.0,0,0,0,0,9,0,0,2
59190,2021-07,527,604,63,-0.68,-1.97,46,5000,36,Best Loans Warehouse,37,East Midlands,4,83,5.0,0,0,-2,5,92.0,0,0,0,0,9,0,1,2
61942,2021-07,828,619,550,-1.07,-0.37,26,11000,60,Best Loans Warehouse,37,East Midlands,0,19,2.0,1,1,1,2,35.0,0,0,0,0,9,3,0,3
57366,2021-07,995,556,1213,1.28,0.52,4,7000,48,Best Loans Warehouse,32,North West,2,37,1.0,1,0,-2,5,52.0,0,0,0,0,6,0,0,0
57420,2021-03,934,606,872,1.2,0.19,2,5000,60,Best Loans Warehouse,43,London,2,36,8.0,1,0,-2,2,67.0,0,0,0,0,0,0,0,2
60610,2020-07,884,760,660,1.14,-0.07,8,9000,60,Best Loans Warehouse,37,North West,2,44,4.0,1,0,-2,6,7.0,0,0,0,0,7,0,0,1
58199,2021-09,933,977,763,-1.2,0.19,2,8000,60,Direct,31,Wales,1,30,,0,0,-2,0,90.0,0,0,0,0,3,0,0,3
59528,2020-04,798,642,1086,1.03,-0.53,12,16000,48,Best Loans Warehouse,44,South East,0,14,9.0,0,0,-2,0,84.0,0,0,1,57,4,0,1,0
58608,2020-01,756,680,1258,0.97,-0.75,16,3000,36,Other,47,East Midlands,4,89,8.0,0,0,1,0,10.0,0,0,0,0,4,4,1,2
58460,2021-06,462,521,438,0.59,-2.31,68,2500,12,Best Loans Warehouse,34,South East,1,29,2.0,1,0,-2,2,21.0,1,47,1,48,7,5,1,1
61289,2021-10,893,752,1009,-1.15,-0.02,10,10000,60,Best Loans Warehouse,53,North West,2,48,2.0,0,0,-2,1,80.0,0,0,0,0,5,0,0,2
59513,2020-05,721,549,1037,-0.93,-0.94,46,4000,36,Best Loans Warehouse,31,Scotland,0,12,5.0,0,0,0,4,15.0,0,0,1,54,2,2,1,1
58467,2021-10,618,541,890,-0.8,-1.48,30,2000,24,Other,21,North East,2,38,1.0,0,0,1,2,76.0,0,0,1,29,8,4,1,0
59537,2020-01,979,484,761,1.26,0.43,2,3000,60,Other,43,Yorkshire and The Humber,1,33,,0,0,-2,5,68.0,0,0,0,0,4,0,0,1
58133,2021-07,456,723,608,0.59,-2.34,64,5000,24,Best Loans Warehouse,53,Scotland,2,32,8.0,1,0,0,0,82.0,0,0,1,43,3,1,2,1
61681,2020-03,764,708,862,0.98,-0.71,16,10000,60,Best Loans Warehouse,29,South East,2,34,9.0,1,0,-2,3,55.0,0,0,0,0,9,5,0,3
58644,2020-04,740,674,424,0.95,-0.84,16,20000,60,Best Loans Warehouse,37,West Midlands,2,59,2.0,1,0,-2,1,51.0,0,0,0,0,9,1,0,7
57947,2021-08,713,741,489,0.92,-0.98,26,2000,12,Best Loans Warehouse,26,London,3,40,5.0,0,0,-2,2,43.0,0,0,2,37,4,1,2,1
56939,2021-07,810,870,752,-1.04,-0.46,3,3000,36,Get Loans Marketplace,38,North East,0,16,,0,0,0,2,62.0,0,0,0,0,7,2,0,3
60182,2021-07,502,742,964,0.65,-2.1,46,4000,60,Best Loans Warehouse,36,West Midlands,2,32,9.0,1,1,1,3,25.0,0,0,0,0,9,6,0,3
62130,2021-10,900,722,1216,-1.16,0.01,16,2000,24,Best Loans Warehouse,58,Scotland,6,112,6.0,1,0,-2,1,,0,0,1,39,2,0,1,0
59237,2020-12,974,579,1190,-1.25,0.41,4,7500,60,Best Loans Warehouse,25,North West,6,127,3.0,0,0,0,2,86.0,0,0,0,0,1,0,0,1
58055,2020-08,900,697,1214,-1.16,0.01,0,12000,60,Other,33,Scotland,6,71,7.0,0,0,1,2,40.0,0,0,0,0,4,1,1,1
59026,2021-06,933,682,695,-1.2,0.19,4,15000,60,Best Loans Warehouse,28,East Midlands,0,16,1.0,1,1,0,6,22.0,0,0,0,0,9,3,0,2
58463,2021-02,1060,628,1080,-1.36,0.86,4,25000,60,Loan Saving Expert,47,London,6,131,2.0,0,0,-2,2,90.0,0,0,0,0,4,1,0,1
62559,2021-03,1149,962,1349,1.48,1.33,2,2000,48,Best Loans Warehouse,32,North East,2,35,9.0,1,1,-2,0,63.0,0,0,0,0,9,5,0,1
58000,2021-01,699,520,237,0.9,-1.05,16,1700,24,Other,31,West Midlands,0,12,1.0,0,0,0,0,58.0,0,0,0,0,9,5,0,1
57021,2020-02,667,584,1055,0.86,-1.22,16,12000,60,Loan Saving Expert,27,North West,1,28,3.0,0,1,0,6,77.0,0,0,0,0,7,5,0,1
61881,2021-05,880,515,1364,-1.13,-0.09,16,3000,36,Best Loans Warehouse,24,North East,6,138,5.0,0,0,-2,5,94.0,0,0,0,0,9,5,0,1
58114,2020-04,841,972,627,1.08,-0.3,5,2500,12,Best Loans Warehouse,36,North West,5,95,2.0,1,0,-2,3,68.0,0,0,0,0,9,4,0,0
58573,2021-08,831,636,473,1.07,-0.35,12,11000,60,Direct,31,South West,2,36,,1,0,0,1,97.0,0,0,1,58,9,1,1,1
59291,2021-05,811,816,1309,1.04,-0.46,6,15000,60,Best Loans Warehouse,43,North West,6,128,4.0,1,1,1,3,9.0,0,0,0,0,9,1,0,2
62305,2020-03,1012,915,1208,1.3,0.61,6,2500,24,Best Loans Warehouse,27,West Midlands,6,79,2.0,1,1,-2,5,80.0,0,0,0,0,9,3,0,1
58545,2020-12,1061,875,985,1.37,0.87,4,2500,36,Best Loans Warehouse,49,Wales,4,97,8.0,0,0,-2,0,83.0,0,0,0,0,7,2,0,0
60486,2020-01,719,613,989,0.93,-0.95,30,3000,12,Best Loans Warehouse,23,North West,5,95,5.0,0,0,-2,4,,0,0,1,16,5,2,1,1
57682,2021-10,1246,747,1364,1.6,1.85,1,14000,60,Best Loans Warehouse,41,South East,6,72,3.0,1,1,-2,6,85.0,0,0,0,0,9,1,0,2
56958,2021-02,1000,613,656,1.29,0.54,1,8000,60,Best Loans Warehouse,50,North West,3,69,6.0,0,0,-2,6,97.0,0,0,0,0,9,1,0,3
60008,2021-07,781,619,439,-1.01,-0.62,8,7500,48,Best Loans Warehouse,31,East of England,6,116,3.0,0,0,0,2,33.0,1,70,0,0,9,2,0,0
57589,2020-10,1182,946,1154,-1.52,1.51,1,3500,30,Best Loans Warehouse,31,Wales,3,65,4.0,1,1,-2,5,6.0,0,0,0,0,9,0,0,1
62063,2020-02,504,699,954,0.65,-2.09,46,2500,36,Best Loans Warehouse,51,North West,6,138,1.0,0,0,-2,5,77.0,0,0,0,0,8,2,0,2
61746,2020-09,672,597,848,-0.86,-1.2,12,4000,48,Other,37,London,4,95,1.0,0,0,0,4,38.0,0,0,1,34,9,2,1,2
60295,2021-06,1066,612,986,1.37,0.89,4,9000,48,Best Loans Warehouse,24,Yorkshire and The Humber,2,43,9.0,0,0,-2,0,4.0,0,0,0,0,2,1,0,0
60777,2021-06,898,1230,846,-1.16,0.0,4,10000,60,Best Loans Warehouse,50,South East,1,23,5.0,1,0,0,2,,0,0,0,0,9,3,0,3
61707,2021-12,1298,593,1252,-1.67,2.12,0,20000,60,Best Loans Warehouse,42,South East,6,129,2.0,1,1,-2,3,68.0,0,0,0,0,8,1,0,0
60133,2020-03,1009,1110,1359,-1.3,0.59,6,13000,24,Best Loans Warehouse,32,East Midlands,4,83,2.0,1,1,0,0,51.0,0,0,0,0,1,1,0,3
60529,2020-05,771,487,1191,0.99,-0.67,26,8000,48,Best Loans Warehouse,52,North East,2,39,4.0,1,0,-2,4,12.0,0,0,0,0,9,2,0,5
60114,2020-09,873,629,437,1.12,-0.13,2,3000,36,Best Loans Warehouse,55,Wales,0,13,2.0,0,0,0,1,55.0,0,0,0,0,7,4,1,0
58621,2020-10,878,1008,364,-1.13,-0.1,26,2000,24,Best Loans Warehouse,58,Wales,3,52,9.0,1,0,-2,0,23.0,1,70,2,49,4,1,2,4
59863,2020-01,1375,628,905,1.77,2.53,-2,6000,24,Best Loans Warehouse,37,London,1,23,4.0,1,0,-2,2,70.0,0,0,0,0,9,5,0,0
57979,2021-01,1041,731,755,-1.34,0.76,1,2000,18,Best Loans Warehouse,36,West Midlands,6,81,5.0,1,0,-2,3,51.0,0,0,0,0,8,1,0,1
61323,2020-02,663,499,1085,0.85,-1.24,46,1500,18,Best Loans Warehouse,26,Yorkshire and The Humber,5,76,4.0,0,0,-2,3,35.0,1,62,1,69,7,3,2,0
61641,2021-11,759,974,495,-0.98,-0.74,26,2500,36,Best Loans Warehouse,21,East Midlands,1,31,1.0,0,0,-2,6,54.0,0,0,0,0,1,1,0,0
57958,2020-08,1247,572,1239,-1.6,1.85,0,12000,36,Best Loans Warehouse,44,North West,0,12,4.0,0,0,0,1,49.0,0,0,0,0,9,6,0,2
59745,2020-06,688,532,310,0.89,-1.11,8,3000,24,Best Loans Warehouse,31,North West,3,75,2.0,0,0,-2,2,,1,59,0,0,0,0,0,0
59829,2021-02,794,698,906,1.02,-0.55,5,25000,60,Get Loans Marketplace,56,London,6,130,,1,1,0,5,99.0,0,0,0,0,9,1,0,2
61238,2020-06,991,932,1267,-1.28,0.5,12,1500,36,Best Loans Warehouse,28,Yorkshire and The Humber,1,37,3.0,0,1,-2,3,70.0,0,0,0,0,5,2,0,1
58517,2021-06,825,1254,599,1.06,-0.39,12,5000,24,Best Loans Warehouse,28,West Midlands,5,110,9.0,1,1,-2,1,12.0,0,0,0,0,9,2,0,2
58431,2020-07,990,569,1320,-1.27,0.49,4,2000,12,Best Loans Warehouse,28,East of England,6,98,3.0,0,1,-2,3,,0,0,0,0,2,1,0,3
61626,2020-06,1347,578,1421,-1.73,2.38,1,5000,36,Best Loans Warehouse,50,North East,6,117,9.0,1,1,-2,6,90.0,0,0,0,0,2,1,0,0
57960,2021-09,1065,540,1519,-1.37,0.89,3,15000,48,Loan Saving Expert,35,South East,6,101,2.0,0,0,0,5,,0,0,0,0,3,0,0,4
60308,2020-04,1163,708,621,-1.5,1.41,1,15000,60,Best Loans Warehouse,51,South West,6,131,6.0,0,1,0,5,,0,0,0,0,9,1,0,1
58029,2021-05,1009,715,1073,-1.3,0.59,1,3000,24,Best Loans Warehouse,35,London,5,99,1.0,1,0,0,4,10.0,0,0,0,0,2,2,0,1
58266,2021-07,959,542,811,-1.23,0.33,2,8000,60,Best Loans Warehouse,44,West Midlands,3,59,1.0,0,1,-2,0,0.0,0,0,0,0,7,2,0,4
62488,2020-09,1013,528,611,-1.3,0.61,1,12000,60,Best Loans Warehouse,51,East Midlands,2,54,4.0,1,1,-2,6,99.0,0,0,0,0,6,0,0,3
61362,2020-02,900,1112,1146,1.16,0.01,5,3500,60,Best Loans Warehouse,33,Yorkshire and The Humber,6,73,5.0,1,1,-2,3,,1,58,0,0,9,3,0,1
62341,2020-07,900,708,1030,-1.16,0.01,0,10000,60,Best Loans Warehouse,43,Yorkshire and The Humber,0,13,2.0,1,0,-2,1,24.0,2,46,0,0,1,1,0,0
61944,2020-04,656,540,794,-0.84,-1.28,16,2000,36,Best Loans Warehouse,39,Scotland,2,34,7.0,0,0,0,5,67.0,0,0,0,0,3,2,0,3
62202,2020-02,661,711,81,0.85,-1.26,16,1500,24,Loan Saving Expert,34,South East,5,93,8.0,0,0,0,0,97.0,0,0,0,0,9,5,0,2
59524,2021-04,969,991,611,-1.25,0.38,5,5000,24,Get Loans Marketplace,30,South West,2,37,,0,0,-2,1,,0,0,0,0,9,7,0,2
59943,2021-04,730,960,598,0.94,-0.89,30,3000,24,Best Loans Warehouse,41,Yorkshire and The Humber,3,61,4.0,1,0,-2,1,18.0,0,0,0,0,5,1,0,4
59027,2020-11,716,862,776,0.92,-0.96,16,12000,48,Best Loans Warehouse,40,London,1,27,2.0,0,0,-2,0,30.0,0,0,1,49,9,1,1,5
58830,2020-05,1129,607,1223,-1.45,1.23,3,8000,48,Best Loans Warehouse,52,South West,6,83,6.0,0,1,-2,3,41.0,0,0,0,0,7,2,0,3
58845,2021-07,568,511,790,-0.73,-1.75,16,2000,24,Loan Saving Expert,32,West Midlands,1,39,3.0,0,0,0,3,50.0,0,0,0,0,8,4,0,2
58459,2020-05,803,522,625,1.03,-0.5,2,10000,60,Loan Saving Expert,22,East of England,6,131,7.0,0,0,0,5,23.0,0,0,0,0,5,0,1,3
62539,2020-03,849,629,431,1.09,-0.26,10,1500,12,Get Loans Marketplace,32,Yorkshire and The Humber,1,30,,0,0,0,5,88.0,0,0,0,0,3,2,0,1
58375,2020-07,1193,708,1369,-1.54,1.57,1,12000,60,Best Loans Warehouse,36,West Midlands,3,51,8.0,1,1,-2,6,52.0,0,0,0,0,5,1,0,0
59121,2020-09,1317,524,1675,1.69,2.22,1,10000,60,Best Loans Warehouse,43,South West,5,80,2.0,1,1,0,1,46.0,0,0,0,0,3,0,0,3
62210,2020-08,868,671,1346,1.12,-0.16,4,1500,18,Best Loans Warehouse,26,Yorkshire and The Humber,5,65,3.0,0,0,0,2,99.0,0,0,0,0,3,0,0,1
57291,2021-12,948,628,998,1.22,0.27,4,8500,36,Best Loans Warehouse,29,West Midlands,2,30,3.0,0,0,-2,2,49.0,0,0,0,0,6,0,0,3
60787,2021-08,987,1307,575,-1.27,0.47,12,12000,60,Loan Saving Expert,28,Scotland,6,79,9.0,1,1,-2,0,61.0,0,0,0,0,5,2,0,1
62362,2020-05,1187,560,1177,-1.53,1.54,1,2000,36,Best Loans Warehouse,28,South West,6,112,7.0,1,0,-2,1,43.0,0,0,0,0,4,0,0,1
59930,2021-08,850,664,620,1.09,-0.25,8,5000,60,Loan Saving Expert,43,South East,1,26,2.0,1,1,-2,5,65.0,0,0,0,0,9,1,0,4
57229,2020-06,900,684,1116,-1.16,0.01,0,10000,18,Best Loans Warehouse,36,Yorkshire and The Humber,5,90,1.0,1,0,-2,0,92.0,0,0,0,0,9,5,1,0
57837,2020-02,1154,732,568,1.49,1.36,3,5000,12,Best Loans Warehouse,40,North West,1,37,1.0,1,0,-2,6,76.0,0,0,0,0,9,2,0,1
59439,2021-10,814,793,954,-1.05,-0.44,1,15000,60,Other,34,North East,0,15,9.0,1,1,-2,2,32.0,0,0,0,0,3,0,0,0
60878,2020-02,900,845,464,-1.16,0.01,3,6000,60,Other,52,East of England,3,68,,1,0,0,2,,0,0,1,67,9,1,1,0
59460,2021-11,1000,1258,1204,-1.29,0.54,6,25000,60,Best Loans Warehouse,51,London,1,32,2.0,1,1,1,3,54.0,0,0,0,0,9,2,0,5
60252,2020-05,666,502,446,-0.86,-1.23,12,1500,24,Loan Saving Expert,40,South West,2,52,2.0,0,0,-2,3,48.0,0,0,0,0,9,5,0,2
59436,2020-11,856,797,924,1.1,-0.22,12,10000,48,Best Loans Warehouse,33,East of England,6,127,5.0,1,0,-2,1,95.0,0,0,2,20,6,1,2,1
59844,2021-12,822,983,344,1.06,-0.4,4,4000,36,Best Loans Warehouse,48,North West,2,48,9.0,1,1,0,1,80.0,0,0,0,0,9,5,1,1
60636,2020-08,906,584,1278,-1.17,0.04,6,10000,12,Best Loans Warehouse,26,North West,3,72,2.0,0,1,-2,5,91.0,0,0,0,0,7,2,0,2
58622,2021-08,803,590,905,-1.03,-0.5,8,6000,48,Best Loans Warehouse,41,South West,6,134,8.0,0,0,0,4,18.0,0,0,0,0,9,4,0,1
59281,2020-09,840,695,1356,-1.08,-0.31,3,2000,24,Best Loans Warehouse,25,East of England,6,123,6.0,1,1,-2,5,81.0,0,0,0,0,2,1,0,2
57375,2021-11,573,909,475,-0.74,-1.72,26,3000,24,Best Loans Warehouse,24,South East,6,71,3.0,0,0,0,2,49.0,0,0,0,0,9,5,0,5
59803,2020-02,1060,740,1140,1.36,0.86,0,20000,60,Best Loans Warehouse,45,East of England,0,18,2.0,0,0,-2,5,0.0,0,0,0,0,9,4,0,1
62499,2021-09,1103,676,751,-1.42,1.09,4,7500,60,Get Loans Marketplace,25,Yorkshire and The Humber,1,36,,0,0,-2,5,28.0,0,0,0,0,5,1,0,1
58406,2021-11,1073,824,765,1.38,0.93,3,22000,48,Best Loans Warehouse,29,East Midlands,1,37,1.0,1,1,-2,2,55.0,0,0,0,0,9,0,0,0
57781,2020-05,967,698,1031,1.24,0.37,5,6000,48,Best Loans Warehouse,45,Yorkshire and The Humber,0,17,7.0,1,1,1,6,12.0,0,0,0,0,9,0,0,2
57554,2020-03,997,820,835,1.28,0.53,10,3000,36,Get Loans Marketplace,45,South West,5,84,,1,0,-2,4,8.0,0,0,0,0,5,0,0,0
57423,2021-01,874,679,956,1.12,-0.13,2,10000,60,Best Loans Warehouse,32,South West,5,116,2.0,0,0,-2,3,21.0,0,0,0,0,9,4,1,2
61725,2020-10,1127,533,903,-1.45,1.22,4,5000,60,Best Loans Warehouse,45,Wales,4,88,5.0,1,0,-2,4,78.0,0,0,0,0,9,2,0,1
57693,2020-02,900,867,508,-1.16,0.01,12,7000,48,Best Loans Warehouse,29,Scotland,0,19,2.0,1,1,-2,5,25.0,0,0,1,17,9,1,1,2
60294,2021-11,866,652,1324,-1.11,-0.17,12,15000,60,Best Loans Warehouse,39,North West,1,24,3.0,1,1,-2,3,35.0,0,0,0,0,4,1,0,5
